estacion,tendencia_m_año,r2,p_valor,n_mediciones,nivel_medio,rango_m,año_inicio,año_fin,x,y,masa_agua
QLSub - Pou De Civit,-0.09063992927034818,0.11043936673718022,0.22620280999138223,15.0,677.4886666666666,5.5499999999999545,2008.0,2026.0,365061.0,4604077.0,N/D - Subterrània
"QLSub - Pou De Fonolleres (Conegut Com ""Font De La Vila"")",0.1247846119875784,0.26912787624240353,0.10202962713184027,11.0,408.13545454545454,1.3500000000000227,2019.0,2025.0,350567.0,4613142.0,Calcàries de Tàrrega
QLSub - Pou De Font Sobirana,2.958583123008819,0.32051783538674167,0.08799309508482255,10.0,691.7520000000001,95.0,2007.0,2023.0,358903.0,4604750.0,Calcàries de Tàrrega
QLSub - Pou De L'Aranyó 2,-0.009614057594506462,0.006912497886973695,0.7510618949989292,17.0,426.47999999999996,2.079999999999984,2010.0,2025.0,351832.18,4619057.78,Calcàries de Tàrrega
QLSub - Pou De La Canya / Cuní,0.05852872712170082,0.11474316766481676,0.005048586763360888,67.0,376.4488059701493,6.399999999999977,2008.0,2026.0,458145.0,4672531.0,Fluviovolcànic de la Garrotxa
QLSub - Pou De La Colomera,-0.4133337887072716,0.013524948349378198,0.7490136304847923,10.0,421.03600000000006,65.16000000000003,2006.0,2026.0,383831.0,4593021.0,Carme-Capellades
QLSub - Pou De La Mina,0.030145353665580167,0.011634266396866526,0.6909145312113898,16.0,353.3825,3.7700000000000387,2012.0,2026.0,311187.1,4634645.6,Serres marginals catalanes
QLSub - Pou De La Pinya,0.039361953212565616,0.0014590543313644613,0.7607465935049067,66.0,457.0471212121212,17.299999999999955,2005.0,2026.0,453799.16,4669093.61,Fluviovolcànic de la Garrotxa
QLSub - Pou De La Serra,1.1597337849692402,0.13661363530897297,0.26324195534940614,11.0,836.6909090909091,38.680000000000064,2002.0,2019.0,427706.45,4657245.79,Plana de Vic - Collsacabra
QLSub - Pou De La Sínia,0.07633111609849819,0.028924645538256764,0.5445244128914011,15.0,431.2933333333333,6.779999999999973,2008.0,2025.0,342726.0,4602871.0,N/D - Subterrània
QLSub - Pou De Les Escoles - Ajmt St Miquel Campmajor,0.01809054854819808,0.01593071277542762,0.6958918435541217,12.0,215.55500000000004,2.030000000000001,2013.0,2026.0,473907.57,4663782.45,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou De Les Oluges Núm. 2 (Cervera),1.3965099334427242,0.3921179468885678,0.02937346521881116,12.0,500.4841666666666,40.93000000000001,2007.0,2023.0,360496.44,4617210.84,Calcàries de Tàrrega
QLSub - Pou De Les Oluges Núm. 6 (Cervera),0.4164693014013742,0.0057814859445797055,0.25390023864871347,227.0,500.0367635829662,532.28,2002.0,2025.0,360432.0,4617214.0,Calcàries de Tàrrega
QLSub - Pou De Merea,0.7622243072019741,0.01669267776885124,0.12541891071051228,142.0,686.6080633802817,315.59000000000003,2008.0,2025.0,340492.0,4658458.0,Tremp-Isona
QLSub - Pou De Montfalcó,-0.04282971934265763,0.052280296343372244,0.43171302348792395,14.0,526.8157142857143,4.099999999999909,2008.0,2026.0,361689.04,4615967.23,Calcàries de Tàrrega
QLSub - Pou De Palautordera (Sorea) - Ajmt St Celoni,3.0352475055944397,0.15721625768512512,0.17980800370627736,13.0,168.9113846153846,159.59,2008.0,2025.0,454706.7,4615421.9,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou De Riber,4.1628955747262335,0.1545664394195196,0.14713888200452768,15.0,411.8213333333333,236.3,2007.0,2026.0,354671.0,4621338.0,Calcàries de Tàrrega
QLSub - Pou De Solà,-0.05024159453978991,0.025978621270416793,0.5660618953670882,15.0,285.9146666666667,6.3799999999999955,2008.0,2026.0,329821.0,4608510.0,Al·luvial d'Urgell
QLSub - Pou De Sudanell,0.3597309784544637,0.21426524859972823,0.053062061192020483,18.0,122.06888888888888,20.090000000000003,2007.0,2026.0,297039.0,4604345.0,Al·luvial del baix Segre_Cat
QLSub - Pou De Vilanova De La Barca,-0.07102849200875981,0.39392960382592834,0.021642976635172652,13.0,174.3353846153846,2.259999999999991,2003.0,2026.0,310768.98,4618433.62,Al·luvial del baix Segre_Cat
"QLSub - Pou Del Camp D'Ivars D'Urgell I Secció De Crèdit, Sccl",-0.02194469874354989,0.013331022410072342,0.7208503307484744,12.0,261.9166666666667,2.6499999999999773,2014.0,2026.0,332339.69,4616212.75,Al·luvial d'Urgell
QLSub - Pou Del Carrer Roma,0.2908145374447106,0.2310194111265979,7.69344449074431e-13,198.0,0.4677272727272725,15.41,2000.0,2023.0,370662.0,4560760.0,Baix Gaià
QLSub - Pou Del Mercat - Ajmt Llançà,0.17368489607042786,0.4372518903543897,0.007266310881016442,15.0,-0.7533333333333333,3.6799999999999997,2013.0,2026.0,512351.0,4690267.0,Al·luvials de l'Albera i Cap de Creus
QLSub - Pou Del Molinet,0.026493763608003502,0.06526892028412916,0.3780208204028659,14.0,369.1492857142857,1.259999999999991,2010.0,2025.0,335786.0,4602167.0,Calcàries de Tàrrega
QLSub - Pou Del Poliesportiu-Bressui (Sort),0.3061926045674306,0.1181891715893203,0.30058409416644055,11.0,673.8927272727273,9.850000000000023,2013.0,2026.0,346071.0,4696720.0,Massís Axial Pirenaic_Cat
QLSub - Pou Del Riu 1 (Tremp),0.282780328384162,0.5730353953049956,0.006988037200833928,11.0,416.1418181818182,5.110000000000014,2013.0,2026.0,326905.23,4670765.42,Tremp-Isona
QLSub - Pou Del Riu Sió,0.04360820111566173,0.057270158472831775,0.40993083385725704,14.0,335.4314285714286,2.8000000000000114,2012.0,2026.0,343806.0,4626646.0,N/D - Subterrània
QLSub - Pou Del Vernedot,-0.09246450556870693,0.1354399638193061,0.23919046632286242,12.0,504.325,3.109999999999957,2013.0,2026.0,332981.18,4679764.7,Tremp-Isona
QLSub - Pou Dels Horts,-0.08979756047472325,0.21932755045167712,0.1722083464783896,10.0,408.6435,2.534999999999968,2010.0,2025.0,353476.46,4623573.54,Calcàries de Tàrrega
QLSub - Pou Dels Traiters,8.077514463709369,0.28604811828384336,0.03279394253723902,16.0,287.06062499999996,322.65,2007.0,2025.0,349783.23,4642639.92,Al·luvial del Segre mitjà
QLSub - Pou Donadeu - Central La Llagosta (Sgab),-2.607458003156379,0.9012117583814176,7.784574778339171e-153,302.0,19.5682119205298,45.029999999999994,2000.0,2019.0,433671.0,4595759.0,Al·luvials del Vallès
QLSub - Pou Dyna - Ajmt La Garriga,0.559367496589611,0.3336839933658083,0.003894983039193715,23.0,222.1387608695652,21.0,2005.0,2026.0,440153.15,4614989.63,Al·luvials del Vallès
"QLSub - Pou Ecologia Quimica, Sa",-0.04437092530135959,0.040618083091651075,0.5090808457378587,13.0,93.63476923076925,4.519999999999996,2008.0,2025.0,461394.0,4618124.0,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou El Rieral,1.223681668466768,0.03237193462445646,0.36917294488945274,27.0,558.464074074074,239.0,2003.0,2026.0,432468.32,4639329.73,Plana de Vic - Collsacabra
QLSub - Pou El Roquet,0.12654592579142454,0.04547456517027627,0.39553779116410315,18.0,496.1122222222223,9.900000000000034,2008.0,2024.0,443856.0,4644796.0,Plana de Vic - Collsacabra
QLSub - Pou Els Lladrers,-0.1436748081914859,0.012220122986036112,0.7323405618523426,12.0,1192.8108333333334,21.7199999999998,2013.0,2026.0,409606.69,4692795.98,La Cerdanya
QLSub - Pou Embassament - Ajmt Sobremunt,1.7376601662227404,0.0048217292921706985,0.8216617776272034,13.0,784.97,308.29999999999995,2002.0,2013.0,430994.8,4653648.82,Plana de Vic - Collsacabra
QLSub - Pou Erns Müller Armin,-0.014728220838892423,0.0001172229530710577,0.9193276465351667,90.0,7.162333333333332,72.47,2000.0,2024.0,289226.11,4508633.61,Mesozoic de la Galera
QLSub - Pou Estrella Núm 01 Sgab,-0.2786283660140607,0.1689413138542182,2.889207404385612e-05,97.0,1.9772164948453608,8.100000000000001,2000.0,2009.0,419171.0,4581653.0,Vall baixa i Delta del Llobregat
QLSub - Pou Estrella Núm 02 Sgab,-0.2553032704221813,0.16613998032127428,3.758497555741901e-05,96.0,2.7310416666666666,7.66,2000.0,2009.0,418897.0,4581628.0,Vall baixa i Delta del Llobregat
QLSub - Pou Estrella Núm 03 Sgab,-0.10772557822484533,0.02792246025789186,0.10185321718865305,97.0,3.013092783505155,13.09,2000.0,2015.0,418551.0,4582074.0,Vall baixa i Delta del Llobregat
QLSub - Pou Estrella Núm 04 Sgab,0.32241299230280424,0.10470702647268575,0.001224663733359481,97.0,2.490824742268041,10.2,2000.0,2009.0,418475.0,4582388.0,Vall baixa i Delta del Llobregat
QLSub - Pou Estrella Núm 5 Sgab,-0.20522210094462093,0.13292053486407476,0.0002602976417419514,96.0,4.435208333333333,7.1,2000.0,2009.0,418778.87,4582534.74,Vall baixa i Delta del Llobregat
QLSub - Pou Estrella Núm 6 Sgab,-0.27666345052611746,0.18356028136583794,1.1977932489397243e-05,97.0,3.774948453608247,7.43,2000.0,2009.0,418994.87,4582345.74,Vall baixa i Delta del Llobregat
QLSub - Pou Feliu Bachs I Pitarch Segura,-0.07888269460268658,0.05809119998392047,0.35138688051444633,17.0,22.042117647058824,8.579999999999998,2004.0,2024.0,471081.15,4607995.38,Maresme
QLSub - Pou Finca La Valenciana,-0.0328977806746035,0.039279892234001676,0.5369210364341579,12.0,291.2433333333333,1.8999999999999773,2014.0,2025.0,298629.0,4624499.0,N/D - Subterrània
QLSub - Pou Font Gitarda - Ajmt Barberà De La Conca,-0.2982623944989108,0.3307297457421012,0.00999612564873941,19.0,452.25894736842105,8.910000000000025,2009.0,2026.0,352555.0,4586208.0,Prades - Alt Francolí
QLSub - Pou Fontvella 2 (Ajmt Cadaquès),0.015699352130157017,0.007482224814273633,0.8003583665599212,11.0,-0.9336363636363637,2.15,2014.0,2025.0,522667.0,4681977.0,Al·luvials de l'Albera i Cap de Creus
QLSub - Pou Forallac - Ajmt La Bisbal I Forallac,-0.026700572064965747,0.008162920761689299,0.7916399060730752,11.0,22.75909090909091,5.649999999999999,2005.0,2024.0,503478.0,4647694.0,Fluviodeltaic del Baix Ter
QLSub - Pou Francisco Simon Fonseca (Mas Gran),-0.030144050773389032,0.02427085298991363,0.0063186563832919,306.0,222.69875816993465,6.949999999999989,2000.0,2024.0,312442.0,4554861.0,Fossa de Móra
"QLSub - Pou Ganadera Del Carmen, Sa",0.11782466855802301,0.08119774821703252,0.3957014929206537,11.0,582.1627272727272,5.7999999999999545,2013.0,2025.0,365209.24,4682104.1,Cadí-Port del Comte
QLSub - Pou Gilet Iv (Ajuntament De L'Ampolla),1.596977836146622,0.10726269163494749,0.00010556482635135168,135.0,15.928496296296295,107.10000000000001,2000.0,2009.0,304890.25,4524011.52,l'Ametlla de Mar- Perelló
QLSub - Pou Gran Ciutadilla O De La Vall,-0.07665053795609175,0.10676444793453375,0.2758610799703796,13.0,465.55153846153837,4.25,2008.0,2026.0,345507.91,4602874.33,N/D - Subterrània
QLSub - Pou Granja Batiste,0.26164690683325886,0.8262760126365609,0.00010606904590186643,11.0,169.63,3.469999999999999,2013.0,2026.0,295722.0,4592946.0,N/D - Subterrània
QLSub - Pou Granja Biosca,-0.026967825959832943,0.021863961540103893,0.6465156838026187,12.0,240.19583333333333,2.519999999999982,2013.0,2025.0,401166.12,4618762.93,Detrítics terciaris del Llobregat mig
QLSub - Pou Granja Vilalta,0.017321634309047047,0.013421653115358756,0.749948150744423,10.0,239.42199999999997,1.7399999999999807,2013.0,2026.0,405966.15,4622158.9,Detrítics terciaris del Llobregat mig
QLSub - Pou Gros Serinyà/ Aj_Serinya,0.16391038975251243,0.2562922168151283,0.09306643733592766,12.0,182.79758333333334,7.498999999999995,2006.0,2025.0,478956.62,4668204.42,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou Gualta B (2 Nou) - Mancomunitat Etap Torrent,-0.1999069129125028,0.15203739164208607,0.23583130266508268,11.0,-3.4918181818181817,10.11,2005.0,2025.0,508947.6,4653316.1,Fluviodeltaic del Baix Ter
QLSub - Pou Horta Serra B,-0.03876698027258439,0.23288752602060714,0.09486421511199528,13.0,10.335615384615384,1.7799999999999994,2004.0,2025.0,446816.01,4594515.55,Maresme
QLSub - Pou Horta València (Can Boix),-0.015800326234442098,0.1793355441808769,0.05575655607585081,21.0,-1.111095238095238,1.3900000000000001,2002.0,2024.0,451462.23,4596716.82,Maresme
QLSub - Pou Ingalsa,0.05526300378179021,0.0020567120773729787,0.8776532479316204,14.0,56.945,22.6,2007.0,2024.0,436720.03,4599340.63,Al·luvials del Vallès
"QLSub - Pou Interior Fabrica (Congelats Olot, Sl) / Manso Portella",-0.14800249576405386,0.297290588086514,0.0005841912549312869,36.0,162.08083333333332,7.949999999999989,2008.0,2024.0,470972.64,4673482.49,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou Isidra,-0.041637144258735964,0.04264993630264914,0.5670200046055498,10.0,747.773,2.0,2015.0,2025.0,340906.0,4666796.0,Tremp-Isona
QLSub - Pou Isopor,-0.07810558573603182,0.08025427749197689,0.34828642280938016,13.0,55.665461538461535,6.950000000000003,2005.0,2024.0,435434.02,4598989.64,Al·luvials del Vallès
QLSub - Pou Jardí - Ajmt Tordera [T+U] / Aqualia,1.1946140715249138,0.10334897089604414,0.2426403965675137,15.0,16.372,9.659999999999998,2021.0,2025.0,476461.22,4616730.36,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Jcbt 01-Bo-1 Cr-Sequia-Vinyals - Pou Suñer (Propietat) | Pou Costa (Usuari),-0.0747069111487435,0.07632775893241155,0.4108628074785978,11.0,34.43909090909091,4.25,2013.0,2026.0,492947.0,4654960.0,Fluviodeltaic del Baix Ter
QLSub - Pou Joan Rebull Llaó (Piezómetre Rebull),-0.05107791229825388,0.012599461544208436,0.0776777721657183,248.0,23.12358870967742,38.65,2000.0,2024.0,309600.0,4533381.0,l'Ametlla de Mar- Perelló
QLSub - Pou Jordi Regi,-0.4169654534827775,0.10510256145394005,0.15164591555004417,21.0,2.8252380952380953,10.03,2001.0,2015.0,479746.0,4611545.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Josep Gabarra Solé,0.26742925254456645,0.3913367842400179,0.03953873491346579,11.0,380.4318181818182,5.5,2012.0,2025.0,330725.0,4596406.0,N/D - Subterrània
QLSub - Pou Josep M. Calvet Aran,0.0182188461001402,0.04195970246100442,0.4823733675437939,14.0,192.88000000000002,1.5900000000000034,2010.0,2026.0,316750.0,4619426.0,N/D - Subterrània
QLSub - Pou La Fabrica,-0.1346098999333896,0.03564440648740861,0.5180157505105096,14.0,496.5964285714286,6.0,2004.0,2012.0,437905.93,4639308.58,Plana de Vic - Collsacabra
QLSub - Pou La Font De Bellveí,0.5304718210244344,0.24105247213825223,0.06311085658364883,15.0,471.4886666666666,23.0,2007.0,2024.0,357705.6,4624145.5,Calcàries de Tàrrega
QLSub - Pou La Pedrera-1,-0.10680278832696709,0.05250123184129472,0.4737752067690797,12.0,57.307791666666674,12.841999999999999,2004.0,2023.0,460026.09,4603335.46,Maresme
QLSub - Pou La Quintana - Ajtm Sant Julià De Vilatorta,-0.23883282490328403,0.07382278009083547,0.36918850765606526,13.0,565.3523076923077,18.220000000000027,2004.0,2021.0,443263.0,4641474.0,Plana de Vic - Collsacabra
QLSub - Pou Les Escaules,0.2561981980222317,0.5450630289992465,0.009472504148490312,11.0,66.74190909090908,6.458999999999996,2007.0,2025.0,490381.76,4685145.36,Conca alta de la Muga
QLSub - Pou Les Gleyes - Vellvespre,-0.10313006520803004,0.1839495288197083,3.270086317088418e-06,109.0,430.74614678899076,5.600000000000023,2008.0,2024.0,458900.0,4668718.0,Fluviovolcànic de la Garrotxa
QLSub - Pou Les Planotes-La Faja,-0.15866262901176428,0.1415730988152323,2.0938584602953793e-07,179.0,428.71558659217874,8.939999999999998,2008.0,2026.0,455626.0,4670413.0,Fluviovolcànic de la Garrotxa
"QLSub - Pou Lloveras Plant, Sl - Vivers 2",0.6501819176508604,0.8116200509655387,0.0003738305359805496,10.0,-6.6697999999999995,14.84,2004.0,2023.0,457353.07,4600397.48,Maresme
QLSub - Pou Malgrat-2,-0.9344942724179411,0.6195796662678429,0.00029612332608786566,16.0,-13.7965,13.203,2013.0,2024.0,480474.0,4612055.0,Al·luvials de la baixa i delta de la Tordera
"QLSub - Pou Mapa Spontex Iberica, Sau (Tordera)",0.06642738639984101,0.09637766654139567,7.1462671522412516e-09,333.0,0.228900900900901,7.43,2000.0,2024.0,480697.89,4612069.92,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Maria Ribalayga,0.04358249046288579,0.15130813426630307,0.18896358242357233,13.0,1029.7784615384614,1.650000000000091,2013.0,2026.0,399057.67,4691521.06,La Cerdanya
QLSub - Pou Mas Bufador Vell_Bassagañas,-0.07242430578195311,0.03833798468420179,0.00739877201912188,186.0,398.4367741935484,17.349999999999966,2008.0,2026.0,458420.0,4670925.0,Fluviovolcànic de la Garrotxa
QLSub - Pou Mas Ferrer,-0.03385187605196294,0.13653565702520135,2.595087464137089e-06,153.0,-0.4367320261437909,2.58,2000.0,2023.0,513779.85,4652108.33,Fluviodeltaic del Baix Ter
QLSub - Pou Mas Font De Conangle 1,-0.0035114465121707187,0.0004033185754846157,0.9257906846588105,24.0,504.64875,7.0,2002.0,2026.0,438026.46,4656280.71,Plana de Vic - Collsacabra
QLSub - Pou Mas Mach,0.030593064657991616,0.14551183560538208,1.1448916123338298e-06,153.0,7.973267973856208,3.2,2000.0,2023.0,506239.0,4654589.0,Fluviodeltaic del Baix Ter
QLSub - Pou Mas Mallorquinet,2.6388821871361556,0.5443399970332943,0.00954513272657184,11.0,83.85545454545455,44.64,2012.0,2025.0,485702.42,4641207.13,Plioquaternari de l'Onyar
QLSub - Pou Mas Nogué,-0.051113393200250754,0.29290033929066345,4.246679559696991e-12,141.0,11.48758865248227,2.01,2000.0,2023.0,504123.77,4657034.51,Paleògens del Baix Ter
QLSub - Pou Mas Paguina,-0.0005419755369886804,0.00010578913489811607,0.863470270887966,282.0,0.5930141843971631,3.37,2000.0,2026.0,515200.37,4654203.62,Fluviodeltaic del Baix Ter
"QLSub - Pou Mas Pallerols - Armen-Home, Slu",0.08083552975197472,0.9201223458306511,1.1506146645159277e-05,10.0,1129.615,0.900000000000091,2014.0,2026.0,412627.0,4698061.0,La Cerdanya
QLSub - Pou Mas Pratdevall / Mas Pratdevall,-0.017983614634549935,0.015124656754733606,0.08432642856974741,198.0,422.32454545454533,3.4599999999999795,2008.0,2026.0,465957.0,4666027.0,Fluviovolcànic de la Garrotxa
QLSub - Pou Mas Roig 03 - Gran Aqüeducte Vilanovès,0.3711969345238257,0.26896037647128085,2.2965654724325136e-13,174.0,86.06080459770114,20.939999999999998,2000.0,2024.0,379256.0,4569252.0,Sorres de Santa Oliva
QLSub - Pou Mas Roig 06 - Mina Gran Aqüeducte,-0.4254488862219216,0.011828485358083143,0.7113088398558106,14.0,86.825,43.449999999999996,2015.0,2024.0,379277.0,4568872.0,Sorres de Santa Oliva
QLSub - Pou Mas Roig 12 - Mina Gran Aqüeducte,0.35000705210840094,0.06420684023815197,0.42681365918161174,12.0,63.30166666666667,10.379999999999995,2018.0,2024.0,378975.0,4569100.0,Sorres de Santa Oliva
QLSub - Pou Mas Roig 13 - Gran Aqüeducte Vilanovès (Saur),0.33574311368189064,0.3206454270256668,3.166029696952289e-16,175.0,82.64702857142856,17.549999999999997,2000.0,2024.0,379213.0,4569142.0,Sorres de Santa Oliva
QLSub - Pou Mas Soler,-0.03357568537595862,0.14338360261079244,1.9987366766705173e-08,206.0,6.293300970873787,3.59,2000.0,2026.0,511266.16,4653871.15,Fluviodeltaic del Baix Ter
QLSub - Pou Mas Torras,0.03442184582974725,0.12583207382935588,1.1175606556195255e-05,146.0,7.505547945205479,2.709999999999999,2000.0,2020.0,507501.0,4654648.0,Fluviodeltaic del Baix Ter
QLSub - Pou Matissar - Ajuntament Guiamets,-0.02763467231148003,0.0033330510733896343,0.33752978780464804,278.0,152.48320143884894,17.69999999999999,2000.0,2024.0,311425.0,4552602.0,Fossa de Móra
QLSub - Pou Mogent - Ajmt. Granollers,0.48321732292924663,0.0643329095463994,0.28056935351607937,20.0,77.478575,50.5,2007.0,2025.0,439967.04,4600584.61,Al·luvials del Vallès
QLSub - Pou Molí,-0.10867887525219053,0.2366768716343077,0.12915902053726208,11.0,242.18454545454543,4.519999999999982,2007.0,2024.0,451801.16,4614173.54,Detrític neogen del Vallès
QLSub - Pou Molí De Les Fonts,-0.02515229290194667,0.00265556571233335,0.06173809924994243,1315.0,429.39877338403033,5.2830000000000155,2009.0,2017.0,457791.59,4668933.58,Fluviovolcànic de la Garrotxa
QLSub - Pou Montcada Regants - Central La Llagosta (Sgab),-2.000757717761436,0.8534278973280822,3.3792311955771957e-124,295.0,19.635084745762715,32.38,2000.0,2026.0,433036.0,4595015.0,Al·luvials del Vallès
QLSub - Pou Montserrat Al Parc De La Devesa (Ajmt Girona),0.1696950102838882,0.14682980279916458,0.1962201258970919,13.0,63.92546153846153,9.628999999999998,2007.0,2025.0,484484.48,4648382.72,"Al·luvials del Ter Mig, Brugent i Llémena"
QLSub - Pou Montserrat Laboria Marti (Gassol),-0.015790780402901633,0.020635907696851922,0.1743155971205104,91.0,4.494065934065934,1.5500000000000003,2000.0,2007.0,312655.0,4530651.0,l'Ametlla de Mar- Perelló
QLSub - Pou Montsolís Sgab,0.154344584451956,0.6716060474701862,6.203886876328427e-44,176.0,5.769204545454546,4.699999999999999,2000.0,2019.0,433601.9,4587035.6,Baix Besòs i Pla de Barcelona
QLSub - Pou Municipal Riera De Colera,0.12774023129132245,0.41683904317705006,0.017149964486820938,13.0,-1.279153846153846,4.399,2007.0,2024.0,512421.0,4694537.0,Al·luvials de l'Albera i Cap de Creus
QLSub - Pou Nou,13.57121386672841,0.36448747320980623,0.013271434410286765,16.0,448.075625,490.21,2002.0,2025.0,343895.53,4553031.26,Baix Camp
QLSub - Pou Nou 2004  (Abastament Municipal),0.04352558687259809,0.037112805667790905,0.528327713002642,13.0,4.743846153846154,3.4400000000000004,2012.0,2025.0,507257.0,4660770.0,Fluviodeltaic del Baix Ter
QLSub - Pou Nou Ajuntament De Rasquera,0.0005574469620286073,4.9399107186707493e-05,0.9014340450237421,313.0,17.941182108626197,4.640000000000001,2000.0,2024.0,299160.0,4543572.0,Fossa de Móra
QLSub - Pou Nou De L'Illa - Abastament Flaçà,0.05434379552767423,0.12504607283630734,0.2860430689784833,11.0,23.115545454545455,3.0090000000000003,2007.0,2024.0,496303.0,4656126.0,Fluviodeltaic del Baix Ter
QLSub - Pou Nou Etap / Pou 1 Fontanilles (Etap) - Comunitat Daró-Ter,-0.02961799888798542,0.0008155699791971369,0.9262131469928843,13.0,4.266153846153847,17.48,2012.0,2026.0,506904.0,4653958.0,Fluviodeltaic del Baix Ter
QLSub - Pou Nou Obert Rectoria - Ajmt Campllong,0.2922064730957226,0.03091374350951962,0.04293429910230901,133.0,89.82669172932331,26.179999999999993,2011.0,2024.0,486143.4,4637985.32,Plioquaternari de l'Onyar
QLSub - Pou Nº 1 (Lliçà De Vall),0.06262928409390307,0.060608377469683415,0.32473770905971167,18.0,191.92822222222222,7.25,2007.0,2025.0,437035.07,4604805.64,Al·luvials del Vallès
QLSub - Pou Nº1 Ajuntament Prats I Sansor (Fusteria),-0.21832859275463112,0.19864215944924407,0.14646568360602177,12.0,1065.0133333333333,6.789999999999964,2013.0,2025.0,403888.0,4691640.0,La Cerdanya
QLSub - Pou Orriols 3 (Nou) - Ajmt Celrà,-0.0031790287299191242,0.00024960493334723723,0.9611328551490057,12.0,37.15258333333333,5.239000000000004,2005.0,2026.0,489264.53,4654694.32,Fluviodeltaic del Baix Ter
QLSub - Pou Pa Santa Magdalena - Ramon Carrascos Carbonell,-0.05178800682008397,0.4809162495155979,0.012382032518529934,12.0,277.1008333333333,0.910000000000025,2014.0,2026.0,299931.06,4631096.72,Al·luvial del baix Segre_Cat
